LEAGUE,DIVISION,TEAM_NAME,SCHEDULE_LINK,CLUB
CPL,Boys U9 Division 1,Cincinnati United CUSE 17B Arsenal,https://system.gotsport.com/org_event/events/43740/schedules?team=3224448,Cincinnati United
CPL,Boys U9 Division 1,Cincinnati United CUSM 17B AS Roma,https://system.gotsport.com/org_event/events/43740/schedules?team=3223438,Cincinnati United
CPL,Boys U9 Division 1,Lakota Futbol Club Lakota FC B17 Red,https://system.gotsport.com/org_event/events/43740/schedules?team=3189257,Lakota FC
CPL,Boys U9 Division 1,Total Futbol Academy(OH) TFA B17 Elite,https://system.gotsport.com/org_event/events/43740/schedules?team=3217838,Total Futbol Academy
CPL,Boys U9 Division 1,Cincinnati United CULM 17B Aston Villa,https://system.gotsport.com/org_event/events/43740/schedules?team=3222949,Cincinnati United
CPL,Boys U9 Division 1,Fairfield Optimist Soccer Club FOSC B17 Red,https://system.gotsport.com/org_event/events/43740/schedules?team=3218908,Fairfield Optimist
CPL,Boys U9 Division 1,Academia De Futbol Ole Academia Ole 2017 Black,https://system.gotsport.com/org_event/events/43740/schedules?team=3231693,Academia Ole
CPL,Boys U9 Division 1,Cincinnati West CWSC B17 Academy Elite,https://system.gotsport.com/org_event/events/43740/schedules?team=3197870,Cincinnati West Soccer Club
CPL,Boys U9 Division 1,Mercury Mercury B17 Red,https://system.gotsport.com/org_event/events/43740/schedules?team=3224536,Mercury Soccer
CPL,Boys U9 Division 2,Cincinnati United CUSE 17B Barcelona,https://system.gotsport.com/org_event/events/43740/schedules?team=3224451,Cincinnati United
CPL,Boys U9 Division 2,FC Storm FC Storm B17 Loveland Orange,https://system.gotsport.com/org_event/events/43740/schedules?team=3162432,FC Storm
CPL,Boys U9 Division 2,Cincinnati United CUSM 17B Bologna,https://system.gotsport.com/org_event/events/43740/schedules?team=3223361,Cincinnati United
CPL,Boys U9 Division 2,Madeira FC Madeira FC B2017 Orange,https://system.gotsport.com/org_event/events/43740/schedules?team=3177762,Madeira FC
CPL,Boys U9 Division 2,Cincinnati Elite FC Cincinnati Elite FC B17 Elite,https://system.gotsport.com/org_event/events/43740/schedules?team=3219064,Cincinnati Elite
CPL,Boys U9 Division 2,FC Dayton FC Dayton B17 Elite,https://system.gotsport.com/org_event/events/43740/schedules?team=3195834,FC Dayton
CPL,Boys U9 Division 2,Cincy SC Cincy SC B17 Elite,https://system.gotsport.com/org_event/events/43740/schedules?team=3192418,Cincy SC
CPL,Boys U9 Division 2,Cincinnati United CULM 17B Bournemouth,https://system.gotsport.com/org_event/events/43740/schedules?team=3222961,Cincinnati United
CPL,Boys U9 Division 3,STAR Rush Cincinnati STAR Rush B2017 Blue,https://system.gotsport.com/org_event/events/43740/schedules?team=3220012,STAR SC
CPL,Boys U9 Division 3,Cincinnati United CUSE 17B Chelsea,https://system.gotsport.com/org_event/events/43740/schedules?team=3224454,Cincinnati United
CPL,Boys U9 Division 3,FC Storm FC Storm B17 IH Orange,https://system.gotsport.com/org_event/events/43740/schedules?team=3162469,FC Storm
CPL,Boys U9 Division 3,Kings Hammer Soccer Club KHJR NKY B17-1,https://system.gotsport.com/org_event/events/43740/schedules?team=3179546,Kings Hammer
CPL,Boys U9 Division 3,Cincinnati United CUSM 17B Cagliari,https://system.gotsport.com/org_event/events/43740/schedules?team=3223369,Cincinnati United
CPL,Boys U9 Division 3,Kings Hammer Soccer Club KHJR CINCY B17-1,https://system.gotsport.com/org_event/events/43740/schedules?team=3184011,Kings Hammer
CPL,Boys U9 Division 4,Kings Hammer Soccer Club KHJR CINCY B17-2,https://system.gotsport.com/org_event/events/43740/schedules?team=3184006,Kings Hammer
CPL,Boys U9 Division 4,Lakota Futbol Club Lakota FC B17 Gray,https://system.gotsport.com/org_event/events/43740/schedules?team=3198789,Lakota FC
CPL,Boys U9 Division 4,Total Futbol Academy(OH) TFA B17 Premier,https://system.gotsport.com/org_event/events/43740/schedules?team=3215481,Total Futbol Academy
CPL,Boys U9 Division 4,Cincy SC Cincy SC B17 Navy,https://system.gotsport.com/org_event/events/43740/schedules?team=3192416,Cincy SC
CPL,Boys U9 Division 4,Kings Hammer Soccer Club KHJR NKY B17-2,https://system.gotsport.com/org_event/events/43740/schedules?team=3179549,Kings Hammer
CPL,Boys U9 Division 4,Cincinnati United CUSE 17B Dortmund,https://system.gotsport.com/org_event/events/43740/schedules?team=3224457,Cincinnati United
CPL,Boys U9 Division 4,Cincinnati United CULM 17B Crystal Palace,https://system.gotsport.com/org_event/events/43740/schedules?team=3223413,Cincinnati United
CPL,Boys U9 Division 4,FC Storm FC Storm B17 Loveland White,https://system.gotsport.com/org_event/events/43740/schedules?team=3162457,FC Storm
CPL,Boys U9 Division 4,FC Dayton FC Dayton B17 Navy,https://system.gotsport.com/org_event/events/43740/schedules?team=3195854,FC Dayton
CPL,Boys U9 Division 5,NKY Gunners Athletic Club NKY Gunners Athletic Club B17,https://system.gotsport.com/org_event/events/43740/schedules?team=3347980,NKY Gunners
CPL,Boys U9 Division 5,Cincinnati United CUSE 17B Everton,https://system.gotsport.com/org_event/events/43740/schedules?team=3224461,Cincinnati United
CPL,Boys U9 Division 5,Cincinnati United CU Northwest 17B Atalanta,https://system.gotsport.com/org_event/events/43740/schedules?team=3229127,Cincinnati United
CPL,Boys U9 Division 5,Kings Hammer Soccer Club KHJR CINCY B17-3,https://system.gotsport.com/org_event/events/43740/schedules?team=3187346,Kings Hammer
CPL,Boys U9 Division 5,Academia De Futbol Ole Academia Ole 2017B Red,https://system.gotsport.com/org_event/events/43740/schedules?team=3231704,Academia Ole
CPL,Boys U9 Division 5,FC Storm FC Storm B17 Loveland Black,https://system.gotsport.com/org_event/events/43740/schedules?team=3162461,FC Storm
CPL,Boys U9 Division 6,Lawrenceburg Greendale Soccer Club LGSC B17 Red Hawks,https://system.gotsport.com/org_event/events/43740/schedules?team=3142545,Lawrenceburg Greendale Soccer Club
CPL,Boys U9 Division 6,Cincinnati Elite FC Cincinnati Elite FC B17 Gold,https://system.gotsport.com/org_event/events/43740/schedules?team=3219096,Cincinnati Elite
CPL,Boys U9 Division 6,Little Miami FC Little Miami FC 2017 Boys,https://system.gotsport.com/org_event/events/43740/schedules?team=3197609,Little Miami
CPL,Boys U9 Division 6,Cincy SC Cincy SC B17 Orange,https://system.gotsport.com/org_event/events/43740/schedules?team=3192411,Cincy SC
CPL,Boys U9 Division 6,Cincinnati United CUSM 17B Dinamo Zagreb,https://system.gotsport.com/org_event/events/43740/schedules?team=3223397,Cincinnati United
CPL,Boys U9 Division 6,Madeira FC Madeira FC B2017 Blue,https://system.gotsport.com/org_event/events/43740/schedules?team=3162029,Madeira FC
CPL,Boys U9 Division 6,Kings Hammer Soccer Club KHJR NKY B17-3,https://system.gotsport.com/org_event/events/43740/schedules?team=3179554,Kings Hammer
CPL,Boys U9 Division 7,Alliance Cincinnati SC ACSC B2017 Academy Gold,https://system.gotsport.com/org_event/events/43740/schedules?team=3289861,Alliance Community Soccer Club
CPL,Boys U9 Division 7,Cincinnati United CUSE 17B Fiorentina,https://system.gotsport.com/org_event/events/43740/schedules?team=3224464,Cincinnati United
CPL,Boys U9 Division 7,Cincy SC Cincy SC B17 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3192402,Cincy SC
CPL,Boys U9 Division 7,Mercury Mercury B17 West,https://system.gotsport.com/org_event/events/43740/schedules?team=3224532,Mercury Soccer
CPL,Boys U9 Division 7,Eclipse FC Eclipse FC Beasts,https://system.gotsport.com/org_event/events/43740/schedules?team=3158122,Eclipse FC
CPL,Boys U9 Division 8,Cincy SC Cincy SC B18/17 Premier,https://system.gotsport.com/org_event/events/43740/schedules?team=3238285,Cincy SC
CPL,Boys U9 Division 8,Lakota Futbol Club LFC B18 Black,https://system.gotsport.com/org_event/events/43740/schedules?team=3128926,Lakota FC
CPL,Boys U9 Division 8,On Goal Passion FC Passion FC 2017B Gray,https://system.gotsport.com/org_event/events/43740/schedules?team=3201295,On Goal
CPL,Boys U9 Division 8,Lakota Futbol Club Lakota FC B17 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3223116,Lakota FC
CPL,Boys U9 Division 8,Independence SC ISC B17 Koking,https://system.gotsport.com/org_event/events/43740/schedules?team=3223050,Independence Soccer Club
CPL,Boys U9 Division 8,FC Storm FC Storm B17 IH White,https://system.gotsport.com/org_event/events/43740/schedules?team=3162474,FC Storm
CPL,Boys U9 Division 8,STAR Rush Cincinnati STAR Rush B2017 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3220026,STAR SC
CPL,Boys U9 Division 8,Total Ginga Academy Total Ginga Academy 2017/18 (KY),https://system.gotsport.com/org_event/events/43740/schedules?team=3226643,Total Ginga
CPL,Boys U9 Division 8,Total Ginga Academy Total Ginga Academy 2017/18 (OH),https://system.gotsport.com/org_event/events/43740/schedules?team=3226626,Total Ginga
CPL,Boys U9 Division 9,Campbell Soccer Club (CSC) CSC U9B Willoughby,https://system.gotsport.com/org_event/events/43740/schedules?team=3213290,Campbell Soccer Club
CPL,Boys U9 Division 9,Lord's Gym Price Hill F.C. B17/18,https://system.gotsport.com/org_event/events/43740/schedules?team=3196614,Lord's Gym
CPL,Boys U9 Division 9,Oak Hills Youth Athletics Oak Hills Premier Boys 2017,https://system.gotsport.com/org_event/events/43740/schedules?team=3222727,Oak Hills
CPL,Boys U9 Division 9,Cincinnati West CWSC B17 Academy Red,https://system.gotsport.com/org_event/events/43740/schedules?team=3197975,Cincinnati West Soccer Club
CPL,Boys U9 Division 9,Lawrenceburg Greendale Soccer Club LGSC B17 Tiger Fury,https://system.gotsport.com/org_event/events/43740/schedules?team=3165972,Lawrenceburg Greendale Soccer Club
CPL,Boys U9 Division 9,Kings Hammer Soccer Club KHJR NKY B17-4,https://system.gotsport.com/org_event/events/43740/schedules?team=3186530,Kings Hammer
CPL,Boys U9 Division 9,Kolping SC Kolping SC B17/18 Orange,https://system.gotsport.com/org_event/events/43740/schedules?team=3217793,Kolping
CPL,Boys U9 Division 9,FC Storm FC Storm B17 Loveland Blue,https://system.gotsport.com/org_event/events/43740/schedules?team=3162466,FC Storm
CPL,Boys U9 Division 9,Cincinnati United CUSE 17B Granada,https://system.gotsport.com/org_event/events/43740/schedules?team=3224467,Cincinnati United
CPL,Boys U9 Division 9,Lakota Futbol Club LFC B18 Red,https://system.gotsport.com/org_event/events/43740/schedules?team=3340606,Lakota FC
CPL,Boys U9 Division 10,Campbell Soccer Club (CSC) CSC U9B Enzweiler,https://system.gotsport.com/org_event/events/43740/schedules?team=3213267,Campbell Soccer Club
CPL,Boys U9 Division 10,Lakota Futbol Club Lakota FC B17 Silver,https://system.gotsport.com/org_event/events/43740/schedules?team=3202603,Lakota FC
CPL,Boys U9 Division 10,Fairfield Optimist Soccer Club FOSC B17 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3219018,Fairfield Optimist
CPL,Boys U9 Division 10,Alliance Cincinnati SC ACSC B2017 Academy,https://system.gotsport.com/org_event/events/43740/schedules?team=3232322,Alliance Community Soccer Club
CPL,Boys U9 Division 10,Lawrenceburg Greendale Soccer Club LGSC B17 Predators,https://system.gotsport.com/org_event/events/43740/schedules?team=3197416,Lawrenceburg Greendale Soccer Club
CPL,Boys U9 Division 10,Mercury Mercury B18 Red,https://system.gotsport.com/org_event/events/43740/schedules?team=3224526,Mercury Soccer
CPL,Boys U9 Division 10,Little Miami FC Little Miami FC 2018 Boys,https://system.gotsport.com/org_event/events/43740/schedules?team=3200796,Little Miami
CPL,Boys U9 Division 10,On Goal Passion FC Passion FC 2017B Blue,https://system.gotsport.com/org_event/events/43740/schedules?team=3264431,On Goal
CPL,Boys U9 Division 10,Kolping SC Kolping SC B17/18 Orange B,https://system.gotsport.com/org_event/events/43740/schedules?team=3315212,Kolping
CPL,Boys U9 Division 10,Oak Hills Youth Athletics Oak Hills Premier Boys 2018,https://system.gotsport.com/org_event/events/43740/schedules?team=3222717,Oak Hills
CPL,Boys U9 Division 10,Elevate FC Elevate FC BU9 2017 18,https://system.gotsport.com/org_event/events/43740/schedules?team=3253553,Elevate FC
CPL,Boys U10 Division 1,Academia De Futbol Ole Academia Ole 2016 Black,https://system.gotsport.com/org_event/events/43740/schedules?team=3231674,Academia Ole
CPL,Boys U10 Division 1,Cincinnati United CULM 16B Aberdeen,https://system.gotsport.com/org_event/events/43740/schedules?team=3222929,Cincinnati United
CPL,Boys U10 Division 1,Cincinnati United CUSE 16B Arsenal,https://system.gotsport.com/org_event/events/43740/schedules?team=3224471,Cincinnati United
CPL,Boys U10 Division 1,Madeira FC Madeira FC B2016 Orange,https://system.gotsport.com/org_event/events/43740/schedules?team=3161394,Madeira FC
CPL,Boys U10 Division 1,FC Storm FC Storm B16 IH Orange,https://system.gotsport.com/org_event/events/43740/schedules?team=3162569,FC Storm
CPL,Boys U10 Division 1,Cincinnati Elite FC Cincinnati Elite FC B16 Elite,https://system.gotsport.com/org_event/events/43740/schedules?team=3219010,Cincinnati Elite
CPL,Boys U10 Division 1,Lakota Futbol Club Lakota FC B16 Red,https://system.gotsport.com/org_event/events/43740/schedules?team=3173737,Lakota FC
CPL,Boys U10 Division 2,STAR Rush Cincinnati STAR Rush B2016 Blue,https://system.gotsport.com/org_event/events/43740/schedules?team=3219983,STAR SC
CPL,Boys U10 Division 2,Monroe Premier FC Monroe Premier 2016 Boys Gold,https://system.gotsport.com/org_event/events/43740/schedules?team=3194786,Monroe Premier
CPL,Boys U10 Division 2,Cincinnati United CUSM 16B Bayern,https://system.gotsport.com/org_event/events/43740/schedules?team=3223063,Cincinnati United
CPL,Boys U10 Division 2,Cincy Galaxy SC Cincy Galaxy 2016B Navy,https://system.gotsport.com/org_event/events/43740/schedules?team=3119253,Cincy Galaxy
CPL,Boys U10 Division 2,FC Storm FC Storm B16 Loveland Orange,https://system.gotsport.com/org_event/events/43740/schedules?team=3162509,FC Storm
CPL,Boys U10 Division 2,Cincinnati United CUSE 16B Barcelona,https://system.gotsport.com/org_event/events/43740/schedules?team=3224494,Cincinnati United
CPL,Boys U10 Division 2,Cincy SC Cincy SC B16 Elite,https://system.gotsport.com/org_event/events/43740/schedules?team=3197605,Cincy SC
CPL,Boys U10 Division 2,Cincinnati United CU Northwest 16B Atalanta,https://system.gotsport.com/org_event/events/43740/schedules?team=3229113,Cincinnati United
CPL,Boys U10 Division 3,Forest Hills FC Forest Hills FC B2016,https://system.gotsport.com/org_event/events/43740/schedules?team=3163359,Forest Hills
CPL,Boys U10 Division 3,Kolping SC Kolping SC B16 Orange,https://system.gotsport.com/org_event/events/43740/schedules?team=3217797,Kolping
CPL,Boys U10 Division 3,Cincy SC Cincy SC B16 Navy,https://system.gotsport.com/org_event/events/43740/schedules?team=3197726,Cincy SC
CPL,Boys U10 Division 3,Lakota Futbol Club Lakota FC B16 Gray,https://system.gotsport.com/org_event/events/43740/schedules?team=3167916,Lakota FC
CPL,Boys U10 Division 3,Madeira FC Madeira FC B2016 Blue,https://system.gotsport.com/org_event/events/43740/schedules?team=3170260,Madeira FC
CPL,Boys U10 Division 3,Cincinnati Elite FC Cincinnati Elite FC B16 Gold-East,https://system.gotsport.com/org_event/events/43740/schedules?team=3219025,Cincinnati Elite
CPL,Boys U10 Division 3,Fusion FC NKY Fusion FC B16 Green,https://system.gotsport.com/org_event/events/43740/schedules?team=3220397,Fusion FC
CPL,Boys U10 Division 3,Kings Hammer Soccer Club KHPA NKY B16-1,https://system.gotsport.com/org_event/events/43740/schedules?team=3179521,Kings Hammer
CPL,Boys U10 Division 3,Cincy SC Cincy SC B17 Premier,https://system.gotsport.com/org_event/events/43740/schedules?team=3192422,Cincy SC
CPL,Boys U10 Division 3,Cincinnati United CUSE 16B Chelsea,https://system.gotsport.com/org_event/events/43740/schedules?team=3224502,Cincinnati United
CPL,Boys U10 Division 3,Kings Hammer Soccer Club KHPA CINCY B16-1,https://system.gotsport.com/org_event/events/43740/schedules?team=3183419,Kings Hammer
CPL,Boys U10 Division 4,Kolping SC Kolping SC B16 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3217811,Kolping
CPL,Boys U10 Division 4,Cincinnati Elite FC Cincinnati Elite FC B16 Gold-West,https://system.gotsport.com/org_event/events/43740/schedules?team=3219040,Cincinnati Elite
CPL,Boys U10 Division 4,Fairfield Optimist Soccer Club FOSC B16 Red,https://system.gotsport.com/org_event/events/43740/schedules?team=3222366,Fairfield Optimist
CPL,Boys U10 Division 4,Impact GFC Valhalla FC B16/B17 Blue,https://system.gotsport.com/org_event/events/43740/schedules?team=3218806,Impact GFC
CPL,Boys U10 Division 4,Independence SC ISC B16 Sammons,https://system.gotsport.com/org_event/events/43740/schedules?team=3196617,Independence Soccer Club
CPL,Boys U10 Division 4,Cincinnati United CUSE 16B Dortmund,https://system.gotsport.com/org_event/events/43740/schedules?team=3224508,Cincinnati United
CPL,Boys U10 Division 4,Eclipse FC Eclipse FC Lil Mambas,https://system.gotsport.com/org_event/events/43740/schedules?team=3165169,Eclipse FC
CPL,Boys U10 Division 4,Total Ginga Academy Total Ginga Academy 2016,https://system.gotsport.com/org_event/events/43740/schedules?team=3226608,Total Ginga
CPL,Boys U10 Division 4,Cincy SC Cincy SC B16 Orange,https://system.gotsport.com/org_event/events/43740/schedules?team=3197741,Cincy SC
CPL,Boys U10 Division 4,Cincinnati West CWSC B16 Academy Elite,https://system.gotsport.com/org_event/events/43740/schedules?team=3223454,Cincinnati West Soccer Club
CPL,Boys U10 Division 4,Kings Hammer Soccer Club KHPA CINCY B16-2,https://system.gotsport.com/org_event/events/43740/schedules?team=3186439,Kings Hammer
CPL,Boys U10 Division 5,Cincinnati United CULM 16B Brechin,https://system.gotsport.com/org_event/events/43740/schedules?team=3223359,Cincinnati United
CPL,Boys U10 Division 5,Fairfield Optimist Soccer Club FOSC Lebanon Warriors Premier B2016 Maroon,https://system.gotsport.com/org_event/events/43740/schedules?team=3223324,Fairfield Optimist
CPL,Boys U10 Division 5,Kings Hammer Soccer Club KHPA NKY B16-2,https://system.gotsport.com/org_event/events/43740/schedules?team=3179527,Kings Hammer
CPL,Boys U10 Division 5,STAR Rush Cincinnati STAR Rush B2016 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3220046,STAR SC
CPL,Boys U10 Division 5,Cincinnati United CUSM 16B Cologne,https://system.gotsport.com/org_event/events/43740/schedules?team=3223125,Cincinnati United
CPL,Boys U10 Division 5,NWC Alliance Soccer Club NWC Alliance 16/17 (U9) Boys Arsenal,https://system.gotsport.com/org_event/events/43740/schedules?team=3200449,NWC Alliance
CPL,Boys U10 Division 5,Cincinnati United CUSE 16B Everton,https://system.gotsport.com/org_event/events/43740/schedules?team=3224512,Cincinnati United
CPL,Boys U10 Division 5,Kings Hammer Soccer Club KHPA CINCY B16-A,https://system.gotsport.com/org_event/events/43740/schedules?team=3186446,Kings Hammer
CPL,Boys U10 Division 5,Cincy SC Cincy SC B16 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3192885,Cincy SC
CPL,Boys U10 Division 5,Madeira FC Madeira FC B2016 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3190292,Madeira FC
CPL,Boys U10 Division 5,Oak Hills Youth Athletics Oak Hills Premier Boys 2016,https://system.gotsport.com/org_event/events/43740/schedules?team=3222730,Oak Hills
CPL,Boys U10 Division 6,Cincinnati United CUSM 16B Dusseldorf,https://system.gotsport.com/org_event/events/43740/schedules?team=3223127,Cincinnati United
CPL,Boys U10 Division 6,Lakota Futbol Club Lakota FC B16 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3197871,Lakota FC
CPL,Boys U10 Division 6,Mercury Mercury B16 West,https://system.gotsport.com/org_event/events/43740/schedules?team=3224718,Mercury Soccer
CPL,Boys U10 Division 6,Kings Hammer Soccer Club KHPA NKY B16-3,https://system.gotsport.com/org_event/events/43740/schedules?team=3179534,Kings Hammer
CPL,Boys U10 Division 6,Independence SC ISC B16 Hawks,https://system.gotsport.com/org_event/events/43740/schedules?team=3196608,Independence Soccer Club
CPL,Boys U10 Division 6,Little Miami FC Little Miami FC 2016 Boys,https://system.gotsport.com/org_event/events/43740/schedules?team=3200713,Little Miami
CPL,Boys U10 Division 6,Fusion FC NKY Fusion FC B16 Black,https://system.gotsport.com/org_event/events/43740/schedules?team=3220405,Fusion FC
CPL,Boys U10 Division 6,Fairfield Optimist Soccer Club FOSC Lebanon Warriors Premier B2016 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3223328,Fairfield Optimist
CPL,Boys U10 Division 6,Forest Hills FC Forest Hills FC B2016 Kuhn,https://system.gotsport.com/org_event/events/43740/schedules?team=3265643,Forest Hills
CPL,Boys U10 Division 7,On Goal Passion FC Passion FC 2016B Gray,https://system.gotsport.com/org_event/events/43740/schedules?team=3201272,On Goal
CPL,Boys U10 Division 7,Total Futbol Academy(OH) TFA B16 Premier,https://system.gotsport.com/org_event/events/43740/schedules?team=3200980,Total Futbol Academy
CPL,Boys U10 Division 7,Inner Cincinnati SA Inner Cincinnati U10,https://system.gotsport.com/org_event/events/43740/schedules?team=3185998,Inner Cincinnati
CPL,Boys U10 Division 7,Cincinnati Elite FC Cincinnati Elite FC B16 Premier,https://system.gotsport.com/org_event/events/43740/schedules?team=3219048,Cincinnati Elite
CPL,Boys U10 Division 7,FC Storm FC Storm B16 Loveland White,https://system.gotsport.com/org_event/events/43740/schedules?team=3162525,FC Storm
CPL,Boys U10 Division 7,FC Storm FC Storm B16 IH White,https://system.gotsport.com/org_event/events/43740/schedules?team=3162578,FC Storm
CPL,Boys U10 Division 7,Mercury Mercury SJB B16 Blue Jays,https://system.gotsport.com/org_event/events/43740/schedules?team=3148716,Mercury Soccer
CPL,Boys U10 Division 7,Cincinnati United CULM 16B Calendonian Thistle,https://system.gotsport.com/org_event/events/43740/schedules?team=3223384,Cincinnati United
CPL,Boys U10 Division 7,NWC Alliance Soccer Club NWC Alliance 2016 Boys Premier,https://system.gotsport.com/org_event/events/43740/schedules?team=3200482,NWC Alliance
CPL,Boys U10 Division 7,Cincinnati United CUSE 16B Fiorentina,https://system.gotsport.com/org_event/events/43740/schedules?team=3224521,Cincinnati United
CPL,Boys U10 Division 8,Eclipse FC Eclipse East Prime Time Ballers,https://system.gotsport.com/org_event/events/43740/schedules?team=3172407,Eclipse FC
CPL,Boys U10 Division 8,STAR Rush Cincinnati STAR Rush B2016 Grey,https://system.gotsport.com/org_event/events/43740/schedules?team=3224597,STAR SC
CPL,Boys U10 Division 8,Cincy Galaxy SC Cincy Galaxy 2016B Grey,https://system.gotsport.com/org_event/events/43740/schedules?team=3197760,Cincy Galaxy
CPL,Boys U10 Division 8,Kolping SC Kolping SC B16 Black,https://system.gotsport.com/org_event/events/43740/schedules?team=3217807,Kolping
CPL,Boys U10 Division 8,NWC Alliance Soccer Club NWC Alliance 16/17 (U9) Boys Chelsea,https://system.gotsport.com/org_event/events/43740/schedules?team=3200470,NWC Alliance
CPL,Boys U10 Division 8,Lakota Futbol Club Lakota FC B16 Silver,https://system.gotsport.com/org_event/events/43740/schedules?team=3214169,Lakota FC
CPL,Boys U10 Division 8,Fairfield Optimist Soccer Club FOSC B16 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3222333,Fairfield Optimist
CPL,Boys U10 Division 8,Kings Hammer Soccer Club KHPA NKY B16-4,https://system.gotsport.com/org_event/events/43740/schedules?team=3186520,Kings Hammer
CPL,Boys U10 Division 9,Elevate FC Elevate FC BU10 2016 Blue,https://system.gotsport.com/org_event/events/43740/schedules?team=3097655,Elevate FC
CPL,Boys U10 Division 9,Campbell Soccer Club (CSC) CSC U10B Lobaugh,https://system.gotsport.com/org_event/events/43740/schedules?team=3203385,Campbell Soccer Club
CPL,Boys U10 Division 9,Mercury Mercury B16 West 2,https://system.gotsport.com/org_event/events/43740/schedules?team=3224849,Mercury Soccer
CPL,Boys U10 Division 9,FC Storm FC Storm B16 Loveland Black,https://system.gotsport.com/org_event/events/43740/schedules?team=3162558,FC Storm
CPL,Boys U10 Division 9,Cincinnati West CWSC B16 Academy Red,https://system.gotsport.com/org_event/events/43740/schedules?team=3198367,Cincinnati West Soccer Club
CPL,Boys U10 Division 9,Kings Hammer Soccer Club KHPA NKY B16-5,https://system.gotsport.com/org_event/events/43740/schedules?team=3179542,Kings Hammer
CPL,Boys U10 Division 10,LSO United LSO United B16,https://system.gotsport.com/org_event/events/43740/schedules?team=3205223,LSO United
CPL,Boys U10 Division 10,Oxford United FC(OH) Oxford United B2016,https://system.gotsport.com/org_event/events/43740/schedules?team=3183912,Oxford United
CPL,Boys U10 Division 10,Mercury Mercury Premier B16 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3224673,Mercury Soccer
CPL,Boys U10 Division 10,On Goal Passion FC Passion FC 2016B Blue,https://system.gotsport.com/org_event/events/43740/schedules?team=3201379,On Goal
CPL,Boys U10 Division 10,Ohio United FC Ohio United FC B16 Academy,https://system.gotsport.com/org_event/events/43740/schedules?team=3225891,Ohio United
CPL,Boys U10 Division 10,Impact GFC Valhalla FC B16/B17 Grey,https://system.gotsport.com/org_event/events/43740/schedules?team=3218840,Impact GFC
CPL,Boys U11 Division 1,Lakota Futbol Club Lakota FC B15 Red,https://system.gotsport.com/org_event/events/43740/schedules?team=3200306,Lakota FC
CPL,Boys U11 Division 1,Cincy SC Cincy SC B15 Elite,https://system.gotsport.com/org_event/events/43740/schedules?team=3194533,Cincy SC
CPL,Boys U11 Division 1,Cincinnati United CUSE 15B Arsenal,https://system.gotsport.com/org_event/events/43740/schedules?team=3224527,Cincinnati United
CPL,Boys U11 Division 1,Kings Hammer Soccer Club KHPA CINCY B15-A,https://system.gotsport.com/org_event/events/43740/schedules?team=3183252,Kings Hammer
CPL,Boys U11 Division 1,Cincinnati United CU North 15B Elite 2,https://system.gotsport.com/org_event/events/43740/schedules?team=3222944,Cincinnati United
CPL,Boys U11 Division 1,Total Futbol Academy(OH) TFA B15 Premier,https://system.gotsport.com/org_event/events/43740/schedules?team=3200758,Total Futbol Academy
CPL,Boys U11 Division 3,NWC Alliance Soccer Club NWC Alliance 15/16 (U10) Boys Elite,https://system.gotsport.com/org_event/events/43740/schedules?team=3200493,NWC Alliance
CPL,Boys U11 Division 3,Cincy SC Cincy SC B16 Premier,https://system.gotsport.com/org_event/events/43740/schedules?team=3200486,Cincy SC
CPL,Boys U11 Division 3,Total Futbol Academy(OH) TFA B16 Elite,https://system.gotsport.com/org_event/events/43740/schedules?team=3214920,Total Futbol Academy
CPL,Boys U11 Division 3,Cincinnati United CUSE 15B Barcelona,https://system.gotsport.com/org_event/events/43740/schedules?team=3224529,Cincinnati United
CPL,Boys U11 Division 3,Monroe Premier FC Monroe Premier FC 2015 Boys Gold,https://system.gotsport.com/org_event/events/43740/schedules?team=3152121,Monroe Premier
CPL,Boys U11 Division 3,Kings Hammer Soccer Club KHPA CINCY B15-1,https://system.gotsport.com/org_event/events/43740/schedules?team=3183402,Kings Hammer
CPL,Boys U11 Division 3,Fairfield Optimist Soccer Club FOSC B15 Elite,https://system.gotsport.com/org_event/events/43740/schedules?team=3218880,Fairfield Optimist
CPL,Boys U11 Division 3,STAR Rush Cincinnati STAR Rush B2015 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3220072,STAR SC
CPL,Boys U11 Division 3,Cincinnati United CUSE 15B Chelsea,https://system.gotsport.com/org_event/events/43740/schedules?team=3224531,Cincinnati United
CPL,Boys U11 Division 5,Campbell Soccer Club (CSC) CSC U11B Ireland,https://system.gotsport.com/org_event/events/43740/schedules?team=3213224,Campbell Soccer Club
CPL,Boys U11 Division 5,LSO United LSO United B15,https://system.gotsport.com/org_event/events/43740/schedules?team=3084936,LSO United
