LEAGUE,DIVISION,TEAM_NAME,SCHEDULE_LINK
CPL,Girls U9 Division 5,Mercury G2017/18 North 2,https://system.gotsport.com/org_event/events/55642/schedules?team=4156832
CPL,Girls U9 Division 6,Total Futbol Academy (OH) TFA G2017-18 Premier,https://system.gotsport.com/org_event/events/55642/schedules?team=4168835
CPL,Girls U9 Division 6,Mercury BSC Premier G17/18,https://system.gotsport.com/org_event/events/55642/schedules?team=4098965
CPL,Girls U9 Division 6,Invictus SC Invictus SC G2017/18 Green,https://system.gotsport.com/org_event/events/55642/schedules?team=4225774
CPL,Girls U9 Division 6,Cincinnati United Soccer Club CUSC GU9 North SM Burnley,https://system.gotsport.com/org_event/events/55642/schedules?team=4160035
CPL,Girls U9 Division 6,Mercury Mercury G2017/18 West 2,https://system.gotsport.com/org_event/events/55642/schedules?team=4191254
CPL,Girls U9 Division 7,STAR Rush Cincinnati STAR Rush GU9 Blue,https://system.gotsport.com/org_event/events/55642/schedules?team=4191424
CPL,Girls U9 Division 7,Cincy SC Cincy SC G17-18 White,https://system.gotsport.com/org_event/events/55642/schedules?team=4189279
CPL,Girls U9 Division 7,Madeira FC Madeira FC G2017/18 Orange,https://system.gotsport.com/org_event/events/55642/schedules?team=4173743
CPL,Girls U9 Division 7,Elevate FC Elevate FC GU9 White,https://system.gotsport.com/org_event/events/55642/schedules?team=4158191
CPL,Girls U9 Division 7,Invictus SC Invictus SC G2017/18 Navy,https://system.gotsport.com/org_event/events/55642/schedules?team=4225695
CPL,Girls U9 Division 7,Independence SC ISC U9G Shamrocks,https://system.gotsport.com/org_event/events/55642/schedules?team=4188953
CPL,Girls U9 Division 8,Oxford United FC(OH) Oxford United G2017/2018,https://system.gotsport.com/org_event/events/55642/schedules?team=4189078
CPL,Girls U9 Division 8,Kolping SC Kolping SC G36 Black,https://system.gotsport.com/org_event/events/55642/schedules?team=4191144
CPL,Girls U9 Division 8,Fairfield Optimist Soccer Club FOSC Lebanon Warrior Premier G17/18 White,https://system.gotsport.com/org_event/events/55642/schedules?team=4191317
CPL,Girls U9 Division 8,Little Miami FC LMFC U9G Gold,https://system.gotsport.com/org_event/events/55642/schedules?team=4134402
CPL,Girls U9 Division 8,Edgewood Premier FC EPFC U9 Girls,https://system.gotsport.com/org_event/events/55642/schedules?team=4192143
CPL,Girls U9 Division 8,Alliance Cincinnati SC ACSC Girls U9 Academy,https://system.gotsport.com/org_event/events/55642/schedules?team=4192333
CPL,Girls U9 Division 8,Fairfield Optimist Soccer Club FOSC G17/18 Premier,https://system.gotsport.com/org_event/events/55642/schedules?team=4191063
CPL,Girls U9 Division 8,Lawrenceburg Greendale Soccer Club LGSC Tigerettes,https://system.gotsport.com/org_event/events/55642/schedules?team=4269617
CPL,Girls U9 Division 1,Mercury Mercury G2017/18 Pre ECNL 1,https://system.gotsport.com/org_event/events/55642/schedules?team=4191084
CPL,Girls U9 Division 1,Lakota Futbol Club Lakota FC G17/18 Black,https://system.gotsport.com/org_event/events/55642/schedules?team=4138342
CPL,Girls U9 Division 1,Cincinnati United Soccer Club CUSC GU9 North SM Aston Villa,https://system.gotsport.com/org_event/events/55642/schedules?team=4160021
CPL,Girls U9 Division 1,Cincinnati United Soccer Club CUSC GU9 South Angel City,https://system.gotsport.com/org_event/events/55642/schedules?team=4191945
CPL,Girls U9 Division 1,Cincy SC Cincy SC G17-18 Premier,https://system.gotsport.com/org_event/events/55642/schedules?team=4189190
CPL,Girls U9 Division 1,Kings Hammer Cincinnati KHA NKY GU9 Red,https://system.gotsport.com/org_event/events/55642/schedules?team=4122822
CPL,Girls U9 Division 2,Fairfield Optimist Soccer Club FOSC G17/18 Elite,https://system.gotsport.com/org_event/events/55642/schedules?team=4191055
CPL,Girls U9 Division 2,Little Miami FC LMFC U9 Girls Elite,https://system.gotsport.com/org_event/events/55642/schedules?team=4134392
CPL,Girls U9 Division 2,Cincinnati United Soccer Club CUSC GU9 North LM Arsenal,https://system.gotsport.com/org_event/events/55642/schedules?team=4160038
CPL,Girls U9 Division 2,FC Storm FC Storm GU9 Loveland Orange,https://system.gotsport.com/org_event/events/55642/schedules?team=4161062
CPL,Girls U9 Division 2,Cincinnati United Soccer Club CUSC GU9 South Bay FC,https://system.gotsport.com/org_event/events/55642/schedules?team=4191963
CPL,Girls U9 Division 2,Total Futbol Academy (OH) TFA Pre-ECNL G2017-18 Elite 2,https://system.gotsport.com/org_event/events/55642/schedules?team=4168797
CPL,Girls U9 Division 2,NWC Alliance Soccer Club NWC Alliance 2036 Girls Elite,https://system.gotsport.com/org_event/events/55642/schedules?team=4102916
CPL,Girls U9 Division 3,Impact GFC Impact GFC GU9 Blue,https://system.gotsport.com/org_event/events/55642/schedules?team=4191097
CPL,Girls U9 Division 3,FC Dayton FC Dayton U9 Girls Elite,https://system.gotsport.com/org_event/events/55642/schedules?team=4171629
CPL,Girls U9 Division 3,Cincy SC Cincy SC G17-18 Elite,https://system.gotsport.com/org_event/events/55642/schedules?team=4189197
CPL,Girls U9 Division 3,Mercury Mercury G2017/18 West,https://system.gotsport.com/org_event/events/55642/schedules?team=4191242
CPL,Girls U9 Division 3,Mercury Mercury G2017/18 North,https://system.gotsport.com/org_event/events/55642/schedules?team=4191096
CPL,Girls U9 Division 3,Kolping SC Kolping SC G36 Orange,https://system.gotsport.com/org_event/events/55642/schedules?team=4191140
CPL,Girls U9 Division 4,Kings Hammer Cincinnati KHA NKY GU9 Black,https://system.gotsport.com/org_event/events/55642/schedules?team=4122834
CPL,Girls U9 Division 4,Campbell Soccer Club (CSC) CampbellSC U9G Noll,https://system.gotsport.com/org_event/events/55642/schedules?team=4175218
CPL,Girls U9 Division 4,Cincinnati United Soccer Club CUSC GU9 South Courage,https://system.gotsport.com/org_event/events/55642/schedules?team=4191971
CPL,Girls U9 Division 4,Kings Hammer Cincinnati KHA Sycamore GU9 Green,https://system.gotsport.com/org_event/events/55642/schedules?team=4155972
CPL,Girls U9 Division 4,Cincinnati West CWSC GU9 Academy Elite,https://system.gotsport.com/org_event/events/55642/schedules?team=4139188
CPL,Girls U9 Division 4,FC Storm FC Storm GU9 Loveland White,https://system.gotsport.com/org_event/events/55642/schedules?team=4161065
CPL,Girls U9 Division 4,Cincinnati United Soccer Club CUSC GU9 North LM Brighton,https://system.gotsport.com/org_event/events/55642/schedules?team=4160043
CPL,Girls U9 Division 5,NWC Alliance Soccer Club NWC Alliance 2036 Girls Premier,https://system.gotsport.com/org_event/events/55642/schedules?team=4102927
CPL,Girls U9 Division 5,Cincinnati Elite FC Cincinnati Elite FC GU09 Elite (2017/18),https://system.gotsport.com/org_event/events/55642/schedules?team=4171820
CPL,Girls U9 Division 5,Lakota Futbol Club Lakota FC G17/18 Red,https://system.gotsport.com/org_event/events/55642/schedules?team=4200135
CPL,Girls U9 Division 5,Fairfield Optimist Soccer Club FOSC Lebanon Warrior Premier G17/18 Maroon,https://system.gotsport.com/org_event/events/55642/schedules?team=4191299
CPL,Girls U9 Division 5,Cincy SC Cincy SC G17-18 Orange,https://system.gotsport.com/org_event/events/55642/schedules?team=4189276
CPL,Girls U9 Division 5,Mercury G2017/18 North 2,https://system.gotsport.com/org_event/events/55642/schedules?team=4156832
CPL,Girls U9 Division 6,Total Futbol Academy (OH) TFA G2017-18 Premier,https://system.gotsport.com/org_event/events/55642/schedules?team=4168835
CPL,Girls U9 Division 6,Mercury BSC Premier G17/18,https://system.gotsport.com/org_event/events/55642/schedules?team=4098965
CPL,Girls U9 Division 6,Invictus SC Invictus SC G2017/18 Green,https://system.gotsport.com/org_event/events/55642/schedules?team=4225774
CPL,Girls U9 Division 6,Cincinnati United Soccer Club CUSC GU9 North SM Burnley,https://system.gotsport.com/org_event/events/55642/schedules?team=4160035
CPL,Girls U9 Division 6,Mercury Mercury G2017/18 West 2,https://system.gotsport.com/org_event/events/55642/schedules?team=4191254
CPL,Girls U9 Division 7,STAR Rush Cincinnati STAR Rush GU9 Blue,https://system.gotsport.com/org_event/events/55642/schedules?team=4191424
CPL,Girls U9 Division 7,Cincy SC Cincy SC G17-18 White,https://system.gotsport.com/org_event/events/55642/schedules?team=4189279
CPL,Girls U9 Division 7,Madeira FC Madeira FC G2017/18 Orange,https://system.gotsport.com/org_event/events/55642/schedules?team=4173743
CPL,Girls U9 Division 7,Elevate FC Elevate FC GU9 White,https://system.gotsport.com/org_event/events/55642/schedules?team=4158191
CPL,Girls U9 Division 7,Invictus SC Invictus SC G2017/18 Navy,https://system.gotsport.com/org_event/events/55642/schedules?team=4225695
CPL,Girls U9 Division 7,Independence SC ISC U9G Shamrocks,https://system.gotsport.com/org_event/events/55642/schedules?team=4188953
CPL,Girls U9 Division 8,Oxford United FC(OH) Oxford United G2017/2018,https://system.gotsport.com/org_event/events/55642/schedules?team=4189078
CPL,Girls U9 Division 8,Kolping SC Kolping SC G36 Black,https://system.gotsport.com/org_event/events/55642/schedules?team=4191144
CPL,Girls U9 Division 8,Fairfield Optimist Soccer Club FOSC Lebanon Warrior Premier G17/18 White,https://system.gotsport.com/org_event/events/55642/schedules?team=4191317
CPL,Girls U9 Division 8,Little Miami FC LMFC U9G Gold,https://system.gotsport.com/org_event/events/55642/schedules?team=4134402
CPL,Girls U9 Division 8,Edgewood Premier FC EPFC U9 Girls,https://system.gotsport.com/org_event/events/55642/schedules?team=4192143
CPL,Girls U9 Division 8,Alliance Cincinnati SC ACSC Girls U9 Academy,https://system.gotsport.com/org_event/events/55642/schedules?team=4192333
CPL,Girls U9 Division 8,Fairfield Optimist Soccer Club FOSC G17/18 Premier,https://system.gotsport.com/org_event/events/55642/schedules?team=4191063
CPL,Girls U9 Division 8,Lawrenceburg Greendale Soccer Club LGSC Tigerettes,https://system.gotsport.com/org_event/events/55642/schedules?team=4269617
CPL,Girls U10 Division 1,Mercury Mercury SJB G16/17 Blue Jays,https://system.gotsport.com/org_event/events/55642/schedules?team=4151830
CPL,Girls U10 Division 1,Mercury Mercury G2016/17 Pre ECNL 1,https://system.gotsport.com/org_event/events/55642/schedules?team=4191358
CPL,Girls U10 Division 1,Independence SC ISC U10G Lightning,https://system.gotsport.com/org_event/events/55642/schedules?team=4188967
CPL,Girls U10 Division 1,Kings Hammer Cincinnati KHA NKY GU10 Black,https://system.gotsport.com/org_event/events/55642/schedules?team=4122871
CPL,Girls U10 Division 1,Kings Hammer Cincinnati KHA Sycamore GU10 Green,https://system.gotsport.com/org_event/events/55642/schedules?team=4155927
CPL,Girls U10 Division 1,Cincy SC Cincy SC G16-17 Premier,https://system.gotsport.com/org_event/events/55642/schedules?team=4189145
CPL,Girls U10 Division 1,Cincinnati United Soccer Club CUSC GU10 South Angel City,https://system.gotsport.com/org_event/events/55642/schedules?team=4191979
CPL,Girls U10 Division 1,Cincinnati United Soccer Club CUSC GU10 North LM Arsenal,https://system.gotsport.com/org_event/events/55642/schedules?team=4160052
CPL,Girls U10 Division 1,Kolping SC Kolping SC G35 Orange,https://system.gotsport.com/org_event/events/55642/schedules?team=4191149
CPL,Girls U10 Division 2,Northwest Cincy Soccer Coalition Northwest Cincy SC G16/17 Blue,https://system.gotsport.com/org_event/events/55642/schedules?team=4191179
CPL,Girls U10 Division 2,NWC Alliance Soccer Club NWC Alliance 2035 Girls Elite,https://system.gotsport.com/org_event/events/55642/schedules?team=4102930
CPL,Girls U10 Division 2,Fusion FC NKY Fusion FC GU10 Green,https://system.gotsport.com/org_event/events/55642/schedules?team=4183705
CPL,Girls U10 Division 2,FC Storm FC Storm GU10 Loveland Orange,https://system.gotsport.com/org_event/events/55642/schedules?team=4161087
CPL,Girls U10 Division 2,Cincinnati United Soccer Club CUSC GU10 North SM Aston Villa,https://system.gotsport.com/org_event/events/55642/schedules?team=4160048
CPL,Girls U10 Division 3,Cincinnati United Soccer Club CUSC GU10 North SM Burnley,https://system.gotsport.com/org_event/events/55642/schedules?team=4160050
CPL,Girls U10 Division 3,Impact GFC Impact GFC GU10 Blue,https://system.gotsport.com/org_event/events/55642/schedules?team=4191120
CPL,Girls U10 Division 3,Mercury Mercury G2016/17 West,https://system.gotsport.com/org_event/events/55642/schedules?team=4191374
CPL,Girls U10 Division 3,Cincy SC Cincy SC G16-17 Elite,https://system.gotsport.com/org_event/events/55642/schedules?team=4189154
CPL,Girls U10 Division 3,Cincinnati United Soccer Club CUSC GU10 South Bay FC,https://system.gotsport.com/org_event/events/55642/schedules?team=4191983
CPL,Girls U10 Division 4,Total Futbol Academy (OH) TFA G2016-17 Premier,https://system.gotsport.com/org_event/events/55642/schedules?team=4185635
CPL,Girls U10 Division 4,Lakota Futbol Club Lakota FC G16/17 Black,https://system.gotsport.com/org_event/events/55642/schedules?team=4183032
CPL,Girls U10 Division 4,Fusion FC NKY Fusion FC GU10 Black,https://system.gotsport.com/org_event/events/55642/schedules?team=4183694
CPL,Girls U10 Division 4,FC Dayton FC Dayton U10 Girls Elite,https://system.gotsport.com/org_event/events/55642/schedules?team=4171610
CPL,Girls U10 Division 4,Cincy SC Cincy SC G16-17 Navy,https://system.gotsport.com/org_event/events/55642/schedules?team=4189157
CPL,Girls U10 Division 4,Cincinnati United Soccer Club CUSC GU10 South Courage,https://system.gotsport.com/org_event/events/55642/schedules?team=4192000
CPL,Girls U10 Division 4,Fairfield Optimist Soccer Club FOSC G16/17 Elite,https://system.gotsport.com/org_event/events/55642/schedules?team=4191031
CPL,Girls U10 Division 4,Kolping SC Kolping SC G35 Black,https://system.gotsport.com/org_event/events/55642/schedules?team=4191151
CPL,Girls U10 Division 5,Cincinnati United Soccer Club CUSC GU10 WEST ATHLETICO MADRID,https://system.gotsport.com/org_event/events/55642/schedules?team=4205197
CPL,Girls U10 Division 5,FC Storm FC Storm GU10 Loveland White,https://system.gotsport.com/org_event/events/55642/schedules?team=4161872
CPL,Girls U10 Division 5,FC Storm FC Storm GU10 IH Orange,https://system.gotsport.com/org_event/events/55642/schedules?team=4161877
CPL,Girls U10 Division 5,Madeira FC Madeira FC U10G Orange,https://system.gotsport.com/org_event/events/55642/schedules?team=4174268
CPL,Girls U10 Division 5,Mercury Mercury G2016/17 North,https://system.gotsport.com/org_event/events/55642/schedules?team=4156856
CPL,Girls U10 Division 5,Cincy SC Cincy SC G16-17 Orange,https://system.gotsport.com/org_event/events/55642/schedules?team=4189160
CPL,Girls U10 Division 5,Fusion FC NKY Fusion FC GU10 White,https://system.gotsport.com/org_event/events/55642/schedules?team=4183724
CPL,Girls U10 Division 5,Cincinnati United Soccer Club CUSC GU10 North LM Brighton,https://system.gotsport.com/org_event/events/55642/schedules?team=4160057
CPL,Girls U10 Division 5,Kings Hammer Cincinnati KHA NKY GU10 Gray,https://system.gotsport.com/org_event/events/55642/schedules?team=4122897
CPL,Girls U10 Division 5,STAR Rush Cincinnati STAR Rush GU10 Blue,https://system.gotsport.com/org_event/events/55642/schedules?team=4191371
CPL,Girls U10 Division 6,Cincinnati United Soccer Club CUSC GU10 South Dash,https://system.gotsport.com/org_event/events/55642/schedules?team=4192004
CPL,Girls U10 Division 6,NWC Alliance Soccer Club NWC Alliance 2035 Girls Premier,https://system.gotsport.com/org_event/events/55642/schedules?team=4102939
CPL,Girls U10 Division 6,Lawrenceburg Greendale Soccer Club LGSC Tsunamis,https://system.gotsport.com/org_event/events/55642/schedules?team=4130614
CPL,Girls U10 Division 6,Independence SC ISC U10G Roaring Thunder,https://system.gotsport.com/org_event/events/55642/schedules?team=4188965
CPL,Girls U10 Division 6,Cincinnati Elite FC Cincinnati Elite FC GU10 Elite (2016/17),https://system.gotsport.com/org_event/events/55642/schedules?team=4171847
CPL,Girls U10 Division 6,Edgewood Premier FC EPFC U10 Girls,https://system.gotsport.com/org_event/events/55642/schedules?team=4192113
CPL,Girls U10 Division 6,Lakota Futbol Club Lakota FC G16/17 Red,https://system.gotsport.com/org_event/events/55642/schedules?team=4188156
CPL,Girls U10 Division 7,Oxford United FC(OH) Oxford United G2016/2017,https://system.gotsport.com/org_event/events/55642/schedules?team=4189071
CPL,Girls U10 Division 7,Independence SC ISC U10G Sporting Jaguars,https://system.gotsport.com/org_event/events/55642/schedules?team=4188960
CPL,Girls U10 Division 7,Cincy SC Cincy SC G16-17 White,https://system.gotsport.com/org_event/events/55642/schedules?team=4189163
CPL,Girls U10 Division 7,Eclipse FC Eclipse East FC G U10 Blue,https://system.gotsport.com/org_event/events/55642/schedules?team=4189996
CPL,Girls U10 Division 7,Cincinnati West CWSC GU10 Academy Elite,https://system.gotsport.com/org_event/events/55642/schedules?team=4139145
CPL,Girls U10 Division 7,Invictus SC Invictus SC G2016/17,https://system.gotsport.com/org_event/events/55642/schedules?team=4225647
CPL,Girls U10 Division 7,Kings Hammer Cincinnati KHA Sycamore GU10 Black,https://system.gotsport.com/org_event/events/55642/schedules?team=4155952
CPL,Girls U10 Division 7,Little Miami FC LMFC U10 Girls Elite,https://system.gotsport.com/org_event/events/55642/schedules?team=4237986
CPL,Girls U10 Division 8,On Goal Passion FC Passion FC 2016/2017G Gray,https://system.gotsport.com/org_event/events/55642/schedules?team=4149465
CPL,Girls U10 Division 8,Ohio United FC Ohio United FC G16/17 Academy,https://system.gotsport.com/org_event/events/55642/schedules?team=4192747
CPL,Girls U10 Division 8,LSO United LSO United G2016/17,https://system.gotsport.com/org_event/events/55642/schedules?team=4142797
CPL,Girls U10 Division 8,Northwest Cincy Soccer Coalition Northwest Cincy SC G16/17 Orange,https://system.gotsport.com/org_event/events/55642/schedules?team=4191190
CPL,Girls U10 Division 8,Madeira FC Madeira FC U10G Blue,https://system.gotsport.com/org_event/events/55642/schedules?team=4178371
CPL,Girls U10 Division 8,FC Storm FC Storm GU10 Loveland Black,https://system.gotsport.com/org_event/events/55642/schedules?team=4161874
CPL,Girls U10 Division 8,Elevate FC Elevate FC GU10 Blue,https://system.gotsport.com/org_event/events/55642/schedules?team=4158181
CPL,Girls U10 Division 8,Campbell Soccer Club (CSC) CampbellSC U10G Phirman,https://system.gotsport.com/org_event/events/55642/schedules?team=4175350
CPL,Girls U10 Division 8,Campbell Soccer Club (CSC) CampbellSC U10G Deinlein,https://system.gotsport.com/org_event/events/55642/schedules?team=4175332
CPL,Girls U10 Division 9,Fairfield Optimist Soccer Club FOSC G16/17 Premier,https://system.gotsport.com/org_event/events/55642/schedules?team=4191035
CPL,Girls U10 Division 9,Lord's Gym Price Hill Lord's Gym F.C. GU10,https://system.gotsport.com/org_event/events/55642/schedules?team=4175437
CPL,Girls U10 Division 9,Kolping SC Kolping SC G35 White,https://system.gotsport.com/org_event/events/55642/schedules?team=4191158
CPL,Girls U10 Division 9,Oak Hills Youth Athletics Oak Hills Premier Girls U10,https://system.gotsport.com/org_event/events/55642/schedules?team=4190801
CPL,Girls U10 Division 9,Kings Hammer Cincinnati KHA NKY GU10 White,https://system.gotsport.com/org_event/events/55642/schedules?team=4122913
CPL,Girls U10 Division 9,Campbell Soccer Club (CSC) CampbellSC U10G Hickman,https://system.gotsport.com/org_event/events/55642/schedules?team=4175337
CPL,Girls U10 Division 1,Mercury Mercury SJB G16/17 Blue Jays,https://system.gotsport.com/org_event/events/55642/schedules?team=4151830
CPL,Girls U10 Division 1,Mercury Mercury G2016/17 Pre ECNL 1,https://system.gotsport.com/org_event/events/55642/schedules?team=4191358
CPL,Girls U10 Division 1,Independence SC ISC U10G Lightning,https://system.gotsport.com/org_event/events/55642/schedules?team=4188967
CPL,Girls U10 Division 1,Kings Hammer Cincinnati KHA NKY GU10 Black,https://system.gotsport.com/org_event/events/55642/schedules?team=4122871
CPL,Girls U10 Division 1,Kings Hammer Cincinnati KHA Sycamore GU10 Green,https://system.gotsport.com/org_event/events/55642/schedules?team=4155927
CPL,Girls U10 Division 1,Cincy SC Cincy SC G16-17 Premier,https://system.gotsport.com/org_event/events/55642/schedules?team=4189145
CPL,Girls U10 Division 1,Cincinnati United Soccer Club CUSC GU10 South Angel City,https://system.gotsport.com/org_event/events/55642/schedules?team=4191979
CPL,Girls U10 Division 1,Cincinnati United Soccer Club CUSC GU10 North LM Arsenal,https://system.gotsport.com/org_event/events/55642/schedules?team=4160052
CPL,Girls U10 Division 1,Kolping SC Kolping SC G35 Orange,https://system.gotsport.com/org_event/events/55642/schedules?team=4191149
CPL,Girls U10 Division 2,Northwest Cincy Soccer Coalition Northwest Cincy SC G16/17 Blue,https://system.gotsport.com/org_event/events/55642/schedules?team=4191179
CPL,Girls U10 Division 2,NWC Alliance Soccer Club NWC Alliance 2035 Girls Elite,https://system.gotsport.com/org_event/events/55642/schedules?team=4102930
CPL,Girls U10 Division 2,Fusion FC NKY Fusion FC GU10 Green,https://system.gotsport.com/org_event/events/55642/schedules?team=4183705
CPL,Girls U10 Division 2,FC Storm FC Storm GU10 Loveland Orange,https://system.gotsport.com/org_event/events/55642/schedules?team=4161087
CPL,Girls U10 Division 2,Cincinnati United Soccer Club CUSC GU10 North SM Aston Villa,https://system.gotsport.com/org_event/events/55642/schedules?team=4160048
CPL,Girls U10 Division 3,Cincinnati United Soccer Club CUSC GU10 North SM Burnley,https://system.gotsport.com/org_event/events/55642/schedules?team=4160050
CPL,Girls U10 Division 3,Impact GFC Impact GFC GU10 Blue,https://system.gotsport.com/org_event/events/55642/schedules?team=4191120
CPL,Girls U10 Division 3,Mercury Mercury G2016/17 West,https://system.gotsport.com/org_event/events/55642/schedules?team=4191374
CPL,Girls U10 Division 3,Cincy SC Cincy SC G16-17 Elite,https://system.gotsport.com/org_event/events/55642/schedules?team=4189154
CPL,Girls U10 Division 3,Cincinnati United Soccer Club CUSC GU10 South Bay FC,https://system.gotsport.com/org_event/events/55642/schedules?team=4191983
CPL,Girls U10 Division 4,Total Futbol Academy (OH) TFA G2016-17 Premier,https://system.gotsport.com/org_event/events/55642/schedules?team=4185635
CPL,Girls U10 Division 4,Lakota Futbol Club Lakota FC G16/17 Black,https://system.gotsport.com/org_event/events/55642/schedules?team=4183032
CPL,Girls U10 Division 4,Fusion FC NKY Fusion FC GU10 Black,https://system.gotsport.com/org_event/events/55642/schedules?team=4183694
CPL,Girls U10 Division 4,FC Dayton FC Dayton U10 Girls Elite,https://system.gotsport.com/org_event/events/55642/schedules?team=4171610
CPL,Girls U10 Division 4,Cincy SC Cincy SC G16-17 Navy,https://system.gotsport.com/org_event/events/55642/schedules?team=4189157
CPL,Girls U10 Division 4,Cincinnati United Soccer Club CUSC GU10 South Courage,https://system.gotsport.com/org_event/events/55642/schedules?team=4192000
CPL,Girls U10 Division 4,Fairfield Optimist Soccer Club FOSC G16/17 Elite,https://system.gotsport.com/org_event/events/55642/schedules?team=4191031
CPL,Girls U10 Division 4,Kolping SC Kolping SC G35 Black,https://system.gotsport.com/org_event/events/55642/schedules?team=4191151
CPL,Girls U10 Division 5,Cincinnati United Soccer Club CUSC GU10 WEST ATHLETICO MADRID,https://system.gotsport.com/org_event/events/55642/schedules?team=4205197
CPL,Girls U10 Division 5,FC Storm FC Storm GU10 Loveland White,https://system.gotsport.com/org_event/events/55642/schedules?team=4161872
CPL,Girls U10 Division 5,FC Storm FC Storm GU10 IH Orange,https://system.gotsport.com/org_event/events/55642/schedules?team=4161877
CPL,Girls U10 Division 5,Madeira FC Madeira FC U10G Orange,https://system.gotsport.com/org_event/events/55642/schedules?team=4174268
CPL,Girls U10 Division 5,Mercury Mercury G2016/17 North,https://system.gotsport.com/org_event/events/55642/schedules?team=4156856
CPL,Girls U10 Division 5,Cincy SC Cincy SC G16-17 Orange,https://system.gotsport.com/org_event/events/55642/schedules?team=4189160
CPL,Girls U10 Division 5,Fusion FC NKY Fusion FC GU10 White,https://system.gotsport.com/org_event/events/55642/schedules?team=4183724
CPL,Girls U10 Division 5,Cincinnati United Soccer Club CUSC GU10 North LM Brighton,https://system.gotsport.com/org_event/events/55642/schedules?team=4160057
CPL,Girls U10 Division 5,Kings Hammer Cincinnati KHA NKY GU10 Gray,https://system.gotsport.com/org_event/events/55642/schedules?team=4122897
CPL,Girls U10 Division 5,STAR Rush Cincinnati STAR Rush GU10 Blue,https://system.gotsport.com/org_event/events/55642/schedules?team=4191371
CPL,Girls U10 Division 6,Cincinnati United Soccer Club CUSC GU10 South Dash,https://system.gotsport.com/org_event/events/55642/schedules?team=4192004
CPL,Girls U10 Division 6,NWC Alliance Soccer Club NWC Alliance 2035 Girls Premier,https://system.gotsport.com/org_event/events/55642/schedules?team=4102939
CPL,Girls U10 Division 6,Lawrenceburg Greendale Soccer Club LGSC Tsunamis,https://system.gotsport.com/org_event/events/55642/schedules?team=4130614
CPL,Girls U10 Division 6,Independence SC ISC U10G Roaring Thunder,https://system.gotsport.com/org_event/events/55642/schedules?team=4188965
CPL,Girls U10 Division 6,Cincinnati Elite FC Cincinnati Elite FC GU10 Elite (2016/17),https://system.gotsport.com/org_event/events/55642/schedules?team=4171847
CPL,Girls U10 Division 6,Edgewood Premier FC EPFC U10 Girls,https://system.gotsport.com/org_event/events/55642/schedules?team=4192113
CPL,Girls U10 Division 6,Lakota Futbol Club Lakota FC G16/17 Red,https://system.gotsport.com/org_event/events/55642/schedules?team=4188156
CPL,Girls U10 Division 7,Oxford United FC(OH) Oxford United G2016/2017,https://system.gotsport.com/org_event/events/55642/schedules?team=4189071
CPL,Girls U10 Division 7,Independence SC ISC U10G Sporting Jaguars,https://system.gotsport.com/org_event/events/55642/schedules?team=4188960
CPL,Girls U10 Division 7,Cincy SC Cincy SC G16-17 White,https://system.gotsport.com/org_event/events/55642/schedules?team=4189163
CPL,Girls U10 Division 7,Eclipse FC Eclipse East FC G U10 Blue,https://system.gotsport.com/org_event/events/55642/schedules?team=4189996
CPL,Girls U10 Division 7,Cincinnati West CWSC GU10 Academy Elite,https://system.gotsport.com/org_event/events/55642/schedules?team=4139145
CPL,Girls U10 Division 7,Invictus SC Invictus SC G2016/17,https://system.gotsport.com/org_event/events/55642/schedules?team=4225647
CPL,Girls U10 Division 7,Kings Hammer Cincinnati KHA Sycamore GU10 Black,https://system.gotsport.com/org_event/events/55642/schedules?team=4155952
CPL,Girls U10 Division 7,Little Miami FC LMFC U10 Girls Elite,https://system.gotsport.com/org_event/events/55642/schedules?team=4237986
CPL,Girls U10 Division 8,On Goal Passion FC Passion FC 2016/2017G Gray,https://system.gotsport.com/org_event/events/55642/schedules?team=4149465
CPL,Girls U10 Division 8,Ohio United FC Ohio United FC G16/17 Academy,https://system.gotsport.com/org_event/events/55642/schedules?team=4192747
CPL,Girls U10 Division 8,LSO United LSO United G2016/17,https://system.gotsport.com/org_event/events/55642/schedules?team=4142797
CPL,Girls U10 Division 8,Northwest Cincy Soccer Coalition Northwest Cincy SC G16/17 Orange,https://system.gotsport.com/org_event/events/55642/schedules?team=4191190
CPL,Girls U10 Division 8,Madeira FC Madeira FC U10G Blue,https://system.gotsport.com/org_event/events/55642/schedules?team=4178371
CPL,Girls U10 Division 8,FC Storm FC Storm GU10 Loveland Black,https://system.gotsport.com/org_event/events/55642/schedules?team=4161874
CPL,Girls U10 Division 8,Elevate FC Elevate FC GU10 Blue,https://system.gotsport.com/org_event/events/55642/schedules?team=4158181
CPL,Girls U10 Division 8,Campbell Soccer Club (CSC) CampbellSC U10G Phirman,https://system.gotsport.com/org_event/events/55642/schedules?team=4175350
CPL,Girls U10 Division 8,Campbell Soccer Club (CSC) CampbellSC U10G Deinlein,https://system.gotsport.com/org_event/events/55642/schedules?team=4175332
CPL,Girls U10 Division 9,Fairfield Optimist Soccer Club FOSC G16/17 Premier,https://system.gotsport.com/org_event/events/55642/schedules?team=4191035
CPL,Girls U10 Division 9,Lord's Gym Price Hill Lord's Gym F.C. GU10,https://system.gotsport.com/org_event/events/55642/schedules?team=4175437
CPL,Girls U10 Division 9,Kolping SC Kolping SC G35 White,https://system.gotsport.com/org_event/events/55642/schedules?team=4191158
